Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-03-01,S005,P0008,Clothing,West,437,259,191,269.67,48.19,5,Rainy,0,52.75,Spring
2022-03-01,S005,P0009,Groceries,North,127,69,107,69.26,49.02,15,Cloudy,1,45.84,Spring
2022-03-01,S005,P0010,Toys,East,484,234,39,236.15,97.98,0,Snowy,0,98.45,Winter
2022-03-01,S005,P0011,Electronics,North,338,163,181,175.91,79.87,0,Sunny,1,80.42,Summer
2022-03-01,S005,P0012,Electronics,North,104,12,175,25.02,53.98,0,Rainy,0,53.31,Summer
2022-03-01,S005,P0013,Toys,North,251,218,111,232.55,50.15,20,Snowy,1,49.47,Spring
2022-03-01,S005,P0014,Furniture,East,415,140,109,137.24,97.23,20,Rainy,0,97.18,Spring
2022-03-01,S005,P0015,Clothing,East,193,179,173,191.48,37.82,15,Cloudy,1,38.87,Spring
2022-03-01,S005,P0016,Groceries,West,190,64,94,81.45,18.54,20,Snowy,0,16.17,Spring
2022-03-01,S005,P0017,Furniture,West,350,292,132,293.05,59.66,20,Cloudy,0,62.19,Autumn
2022-03-01,S005,P0018,Clothing,South,368,310,142,305.67,95.89,15,Rainy,0,98.1,Spring
2022-03-01,S005,P0019,Electronics,West,303,23,150,24.98,50.26,20,Sunny,0,45.31,Autumn
2022-03-01,S005,P0020,Toys,South,276,274,52,266.33,93.35,15,Sunny,0,88.82,Spring
2022-03-02,S001,P0001,Groceries,South,216,93,120,105.56,58.52,15,Snowy,1,58.92,Winter
2022-03-02,S001,P0002,Clothing,East,230,44,73,46.92,11.31,10,Sunny,0,7.21,Winter
2022-03-02,S001,P0003,Groceries,East,60,50,173,56.52,89.13,15,Sunny,0,90.55,Winter
2022-03-02,S001,P0004,Furniture,North,118,46,155,46.12,17.17,5,Snowy,0,14.24,Summer
2022-03-02,S001,P0005,Furniture,East,476,12,127,27.43,96.11,20,Sunny,1,98.67,Winter
2022-03-02,S001,P0006,Clothing,West,153,121,46,121.02,52.38,10,Cloudy,1,56.43,Spring
2022-03-02,S001,P0007,Groceries,South,383,256,187,259.53,65.17,15,Rainy,0,66.87,Summer
2022-03-02,S001,P0008,Furniture,West,309,250,196,268.31,14.42,10,Sunny,0,11.52,Spring
2022-03-02,S001,P0009,Electronics,North,340,157,152,150.53,10.21,5,Sunny,1,9.6,Summer
2022-03-02,S001,P0010,Clothing,North,361,22,147,28.38,35.54,15,Snowy,0,34.73,Autumn
2022-03-02,S001,P0011,Electronics,West,196,108,198,124.3,23.66,0,Cloudy,1,19.66,Spring
2022-03-02,S001,P0012,Furniture,East,340,122,70,112.2,95.92,5,Rainy,0,94.37,Winter
2022-03-02,S001,P0013,Groceries,North,500,302,65,321.57,31.84,20,Sunny,0,36.36,Winter
2022-03-02,S001,P0014,Furniture,West,358,219,73,238.27,79.65,20,Sunny,1,82.82,Autumn
2022-03-02,S001,P0015,Electronics,West,429,254,156,256.99,93.96,15,Cloudy,1,98.07,Autumn
2022-03-02,S001,P0016,Toys,West,183,20,96,37.51,72.75,0,Cloudy,1,74.6,Winter
2022-03-02,S001,P0017,Clothing,North,268,106,137,99.62,64.44,20,Sunny,1,61.35,Summer
2022-03-02,S001,P0018,Clothing,South,248,242,47,251.32,54.07,20,Rainy,0,52.25,Summer
2022-03-02,S001,P0019,Groceries,East,126,115,131,118.4,14.25,15,Rainy,0,17.8,Autumn
2022-03-02,S001,P0020,Electronics,West,389,89,136,92.17,39.88,0,Cloudy,1,37.57,Summer
2022-03-02,S002,P0001,Toys,North,294,210,127,206.98,17.16,10,Cloudy,1,21.13,Autumn
2022-03-02,S002,P0002,Furniture,North,468,382,38,388.98,91.49,15,Cloudy,0,87.12,Winter
2022-03-02,S002,P0003,Furniture,West,459,334,20,330.82,12.86,5,Rainy,0,16.97,Winter
2022-03-02,S002,P0004,Clothing,East,233,104,79,110.33,38.83,20,Snowy,0,37.29,Spring
2022-03-02,S002,P0005,Groceries,North,162,42,194,53.81,55.3,5,Snowy,1,59.75,Spring
2022-03-02,S002,P0006,Clothing,East,257,171,69,170.92,63.0,20,Rainy,1,60.14,Summer
2022-03-02,S002,P0007,Groceries,East,309,20,133,27.87,94.73,0,Rainy,1,92.29,Autumn
2022-03-02,S002,P0008,Furniture,North,206,19,115,37.4,81.06,10,Snowy,1,82.49,Spring
2022-03-02,S002,P0009,Electronics,North,326,265,199,281.23,23.52,0,Sunny,0,23.32,Spring
2022-03-02,S002,P0010,Groceries,East,316,257,196,256.97,42.27,5,Snowy,1,44.31,Winter
2022-03-02,S002,P0011,Toys,South,73,62,20,74.38,66.5,5,Snowy,0,66.65,Spring
2022-03-02,S002,P0012,Clothing,West,412,146,89,149.39,82.64,20,Cloudy,1,86.08,Winter
2022-03-02,S002,P0013,Electronics,West,459,337,108,338.09,46.62,20,Sunny,0,46.1,Autumn
2022-03-02,S002,P0014,Toys,West,127,87,189,87.69,28.49,15,Cloudy,0,32.8,Winter
2022-03-02,S002,P0015,Groceries,North,290,162,129,177.86,90.75,20,Sunny,0,92.14,Summer
2022-03-02,S002,P0016,Groceries,West,357,207,185,212.17,50.88,15,Snowy,1,49.26,Autumn
2022-03-02,S002,P0017,Groceries,East,170,78,42,76.68,79.77,0,Rainy,1,81.14,Autumn
2022-03-02,S002,P0018,Toys,East,208,81,93,96.39,93.92,20,Cloudy,0,98.9,Spring
2022-03-02,S002,P0019,Clothing,East,58,14,92,4.65,13.57,5,Rainy,1,17.95,Spring
2022-03-02,S002,P0020,Electronics,West,407,100,64,117.25,81.66,15,Snowy,0,80.87,Summer
2022-03-02,S003,P0001,Furniture,North,156,107,92,125.71,50.63,20,Snowy,0,54.92,Summer
2022-03-02,S003,P0002,Toys,North,440,82,72,96.59,20.73,10,Sunny,0,21.18,Winter
2022-03-02,S003,P0003,Furniture,South,419,17,179,12.38,22.08,5,Sunny,0,18.93,Winter
2022-03-02,S003,P0004,Groceries,East,231,76,35,87.93,94.54,0,Snowy,1,91.38,Spring
2022-03-02,S003,P0005,Electronics,West,108,18,166,36.93,82.26,20,Cloudy,1,85.67,Spring
2022-03-02,S003,P0006,Electronics,East,121,6,80,6.25,25.9,5,Cloudy,0,28.34,Spring
2022-03-02,S003,P0007,Electronics,West,317,242,56,241.83,63.48,0,Snowy,0,67.95,Summer
2022-03-02,S003,P0008,Clothing,East,291,223,151,242.51,87.03,20,Cloudy,0,85.23,Winter
2022-03-02,S003,P0009,Furniture,West,480,8,106,15.65,29.84,15,Cloudy,0,30.84,Winter
2022-03-02,S003,P0010,Groceries,South,89,26,57,44.87,83.35,5,Cloudy,1,88.13,Autumn
2022-03-02,S003,P0011,Electronics,West,166,56,124,69.97,14.2,10,Rainy,0,10.34,Winter
2022-03-02,S003,P0012,Electronics,North,118,83,188,102.16,70.47,15,Cloudy,1,69.55,Summer
2022-03-02,S003,P0013,Clothing,North,390,102,144,92.03,50.16,5,Cloudy,1,48.58,Winter
2022-03-02,S003,P0014,Toys,East,215,200,55,201.35,82.24,10,Sunny,1,77.82,Spring
2022-03-02,S003,P0015,Toys,West,159,68,164,67.97,70.69,10,Snowy,1,70.82,Winter
2022-03-02,S003,P0016,Clothing,West,192,28,60,37.73,36.8,15,Rainy,1,31.86,Spring
2022-03-02,S003,P0017,Groceries,North,195,14,157,32.38,94.19,15,Cloudy,0,97.21,Summer
2022-03-02,S003,P0018,Groceries,West,332,172,42,185.31,31.5,20,Rainy,0,33.79,Spring
2022-03-02,S003,P0019,Toys,West,174,108,74,103.8,82.27,10,Cloudy,1,83.98,Winter
2022-03-02,S003,P0020,Toys,East,450,242,131,237.69,95.64,0,Cloudy,0,95.32,Winter
2022-03-02,S004,P0001,Toys,West,97,59,116,61.47,35.6,20,Rainy,1,31.61,Spring
2022-03-02,S004,P0002,Toys,East,184,177,41,180.54,90.62,0,Sunny,1,91.6,Winter
2022-03-02,S004,P0003,Clothing,South,278,84,27,91.97,78.25,15,Rainy,1,77.77,Winter
2022-03-02,S004,P0004,Groceries,South,217,69,71,62.91,40.51,5,Rainy,1,40.22,Summer
2022-03-02,S004,P0005,Electronics,East,409,382,105,373.68,71.25,0,Rainy,1,73.48,Autumn
2022-03-02,S004,P0006,Furniture,West,345,267,183,258.69,78.82,15,Snowy,1,81.1,Autumn
2022-03-02,S004,P0007,Furniture,South,475,12,82,19.94,68.18,0,Snowy,1,72.19,Spring
2022-03-02,S004,P0008,Toys,South,399,95,24,88.63,16.62,20,Cloudy,0,11.93,Summer
2022-03-02,S004,P0009,Furniture,North,458,63,179,76.2,56.37,5,Sunny,1,51.71,Spring
2022-03-02,S004,P0010,Electronics,North,327,99,182,99.46,40.96,20,Snowy,1,38.08,Autumn
2022-03-02,S004,P0011,Furniture,South,157,124,121,140.1,42.66,0,Cloudy,0,45.64,Summer
2022-03-02,S004,P0012,Groceries,East,266,132,165,147.45,30.01,20,Cloudy,0,26.95,Autumn
2022-03-02,S004,P0013,Groceries,North,361,76,71,93.25,87.25,20,Sunny,1,89.66,Autumn
2022-03-02,S004,P0014,Furniture,West,400,245,35,262.34,15.12,20,Rainy,0,14.72,Winter
2022-03-02,S004,P0015,Groceries,South,82,33,47,26.6,15.06,5,Snowy,0,17.04,Summer
2022-03-02,S004,P0016,Clothing,West,389,367,114,385.22,23.12,0,Snowy,0,23.34,Summer
2022-03-02,S004,P0017,Electronics,East,72,48,55,58.71,89.99,0,Rainy,0,93.65,Summer
2022-03-02,S004,P0018,Toys,West,295,48,200,62.61,37.98,15,Snowy,1,39.51,Autumn
2022-03-02,S004,P0019,Toys,South,407,386,42,384.64,13.88,10,Cloudy,1,12.42,Summer
2022-03-02,S004,P0020,Furniture,North,431,376,178,383.36,94.76,5,Cloudy,0,91.13,Winter
2022-03-02,S005,P0001,Groceries,West,225,198,94,208.37,73.98,20,Rainy,0,76.32,Autumn
2022-03-02,S005,P0002,Toys,West,113,86,159,101.68,48.28,0,Cloudy,1,44.92,Winter
2022-03-02,S005,P0003,Toys,East,430,199,150,206.59,16.83,0,Sunny,1,13.15,Spring
2022-03-02,S005,P0004,Electronics,West,277,138,119,128.89,33.1,10,Snowy,1,33.54,Autumn
2022-03-02,S005,P0005,Clothing,East,151,72,138,62.24,66.68,0,Rainy,0,63.85,Winter
2022-03-02,S005,P0006,Electronics,West,220,118,59,110.85,42.58,20,Rainy,0,38.05,Summer
2022-03-02,S005,P0007,Electronics,West,367,136,23,149.0,65.51,20,Rainy,0,69.39,Autumn
2022-03-02,S005,P0008,Clothing,East,297,143,153,159.0,28.8,10,Rainy,0,31.9,Summer
2022-03-02,S005,P0009,Furniture,East,351,257,143,274.24,14.61,5,Cloudy,0,15.91,Summer
2022-03-02,S005,P0010,Electronics,East,449,217,25,236.97,36.17,15,Sunny,1,34.53,Summer
2022-03-02,S005,P0011,Toys,East,401,368,118,369.25,39.94,0,Snowy,1,44.68,Spring
2022-03-02,S005,P0012,Electronics,North,81,12,137,2.31,69.46,20,Cloudy,0,64.72,Winter
2022-03-02,S005,P0013,Groceries,North,432,191,109,199.48,87.4,0,Cloudy,1,91.92,Summer
2022-03-02,S005,P0014,Toys,West,392,356,25,360.55,37.7,5,Snowy,0,35.18,Summer
2022-03-02,S005,P0015,Clothing,East,477,178,67,179.81,73.79,5,Rainy,0,71.78,Autumn
2022-03-02,S005,P0016,Groceries,West,198,24,89,37.32,29.27,20,Snowy,0,29.07,Summer
2022-03-02,S005,P0017,Toys,South,163,65,50,73.08,54.42,20,Cloudy,0,56.54,Winter
2022-03-02,S005,P0018,Electronics,South,367,280,172,280.79,47.68,0,Cloudy,0,46.98,Summer
2022-03-02,S005,P0019,Clothing,West,274,187,65,179.16,92.14,15,Cloudy,0,95.52,Autumn
2022-03-02,S005,P0020,Clothing,East,177,147,162,137.24,23.39,20,Rainy,0,22.01,Summer
2022-03-03,S001,P0001,Toys,South,304,36,44,31.54,14.01,0,Snowy,1,12.87,Autumn
2022-03-03,S001,P0002,Groceries,South,400,309,152,308.85,65.73,5,Rainy,1,69.94,Spring
2022-03-03,S001,P0003,Electronics,South,388,242,173,250.97,73.31,20,Rainy,1,70.17,Autumn
2022-03-03,S001,P0004,Toys,West,477,40,121,33.78,27.47,10,Sunny,1,23.5,Autumn
2022-03-03,S001,P0005,Groceries,East,96,21,112,38.85,15.91,10,Cloudy,0,12.43,Spring
2022-03-03,S001,P0006,Electronics,South,405,52,47,64.34,74.14,15,Snowy,1,76.71,Winter
2022-03-03,S001,P0007,Toys,North,187,165,118,177.56,83.06,10,Sunny,1,80.51,Spring
2022-03-03,S001,P0008,Electronics,South,274,266,158,271.86,17.91,20,Cloudy,1,22.74,Winter
2022-03-03,S001,P0009,Electronics,East,89,8,91,20.71,45.12,10,Sunny,0,42.55,Autumn
2022-03-03,S001,P0010,Electronics,East,157,128,150,122.32,13.5,0,Snowy,1,11.55,Autumn
2022-03-03,S001,P0011,Furniture,East,105,50,175,69.29,76.13,15,Rainy,1,75.36,Winter
2022-03-03,S001,P0012,Toys,West,223,61,139,61.44,71.11,5,Rainy,0,66.35,Winter
2022-03-03,S001,P0013,Electronics,East,280,71,121,69.92,94.68,5,Sunny,1,95.43,Summer
2022-03-03,S001,P0014,Groceries,North,240,222,23,221.35,46.84,20,Sunny,0,49.93,Spring
2022-03-03,S001,P0015,Groceries,South,274,189,162,208.67,24.58,5,Cloudy,0,25.67,Winter
2022-03-03,S001,P0016,Toys,East,221,141,61,153.66,53.17,5,Sunny,1,48.93,Autumn
2022-03-03,S001,P0017,Groceries,East,154,79,199,93.7,72.78,10,Cloudy,0,68.13,Spring
2022-03-03,S001,P0018,Furniture,South,445,412,125,404.51,36.33,5,Rainy,1,37.7,Winter
2022-03-03,S001,P0019,Clothing,South,234,233,140,249.34,29.26,10,Rainy,1,32.51,Summer
2022-03-03,S001,P0020,Toys,South,109,33,81,36.27,56.73,15,Snowy,0,56.93,Spring
2022-03-03,S002,P0001,Toys,North,164,60,178,75.67,55.29,0,Cloudy,1,56.32,Spring
2022-03-03,S002,P0002,Clothing,South,139,1,122,4.51,50.86,0,Rainy,0,46.06,Spring
2022-03-03,S002,P0003,Toys,North,368,344,47,344.79,45.42,0,Sunny,1,50.11,Winter
2022-03-03,S002,P0004,Electronics,East,269,264,30,269.19,72.94,5,Snowy,0,76.64,Summer
2022-03-03,S002,P0005,Furniture,East,127,14,87,10.2,23.88,0,Rainy,1,19.94,Summer
2022-03-03,S002,P0006,Groceries,East,318,17,164,23.3,89.43,20,Snowy,0,91.66,Summer
2022-03-03,S002,P0007,Clothing,South,164,39,98,57.24,73.44,0,Cloudy,0,71.73,Summer
2022-03-03,S002,P0008,Groceries,West,64,52,77,69.56,32.73,0,Rainy,1,31.51,Winter
2022-03-03,S002,P0009,Electronics,South,91,24,183,23.8,37.5,5,Rainy,0,39.63,Winter
2022-03-03,S002,P0010,Clothing,East,416,333,75,343.92,34.8,10,Snowy,1,35.2,Winter
2022-03-03,S002,P0011,Clothing,South,461,447,159,466.59,21.14,20,Sunny,0,20.9,Spring
2022-03-03,S002,P0012,Toys,North,442,178,197,197.15,11.67,20,Snowy,0,14.32,Spring
2022-03-03,S002,P0013,Electronics,North,98,86,121,97.03,99.3,10,Snowy,0,95.4,Spring
2022-03-03,S002,P0014,Groceries,South,115,104,102,96.89,99.67,5,Snowy,1,97.39,Autumn
2022-03-03,S002,P0015,Toys,East,410,51,43,64.08,39.39,20,Rainy,1,41.68,Autumn
2022-03-03,S002,P0016,Furniture,North,121,31,153,31.17,90.51,20,Sunny,1,86.0,Autumn
2022-03-03,S002,P0017,Groceries,North,435,339,158,338.23,73.98,5,Cloudy,1,70.18,Autumn
2022-03-03,S002,P0018,Electronics,South,287,137,160,139.94,70.35,10,Rainy,0,74.85,Summer
2022-03-03,S002,P0019,Clothing,North,445,41,189,34.13,68.03,0,Rainy,1,63.41,Summer
2022-03-03,S002,P0020,Groceries,North,142,45,177,52.01,30.98,15,Snowy,0,33.7,Summer
2022-03-03,S003,P0001,Clothing,South,303,132,93,147.84,32.26,20,Cloudy,0,32.71,Spring
2022-03-03,S003,P0002,Electronics,East,108,3,118,17.88,46.47,10,Cloudy,1,48.57,Summer
2022-03-03,S003,P0003,Furniture,South,417,297,45,313.53,26.07,20,Cloudy,0,22.15,Summer
2022-03-03,S003,P0004,Furniture,East,188,99,163,95.6,80.15,0,Sunny,1,80.87,Autumn
2022-03-03,S003,P0005,Clothing,North,136,19,135,26.23,41.21,10,Snowy,1,45.24,Spring
2022-03-03,S003,P0006,Clothing,West,116,54,53,46.53,12.25,15,Sunny,0,7.37,Summer
2022-03-03,S003,P0007,Electronics,South,245,183,133,200.15,61.83,20,Sunny,0,61.81,Spring
2022-03-03,S003,P0008,Clothing,North,352,306,126,318.44,49.3,0,Rainy,1,44.9,Summer
2022-03-03,S003,P0009,Groceries,North,54,37,195,48.57,84.8,10,Rainy,1,83.29,Winter
2022-03-03,S003,P0010,Toys,East,105,57,153,56.58,13.73,0,Sunny,0,15.07,Summer
2022-03-03,S003,P0011,Electronics,North,473,354,26,359.6,39.68,0,Snowy,0,39.21,Winter
2022-03-03,S003,P0012,Clothing,West,324,216,152,222.64,15.42,15,Cloudy,1,13.84,Autumn
2022-03-03,S003,P0013,Clothing,East,321,183,110,187.11,91.89,5,Sunny,0,92.96,Spring
2022-03-03,S003,P0014,Toys,North,353,203,134,221.87,62.14,5,Snowy,1,63.56,Spring
2022-03-03,S003,P0015,Clothing,West,179,151,88,170.11,82.3,10,Sunny,0,81.8,Winter
2022-03-03,S003,P0016,Toys,East,196,196,107,205.3,80.58,20,Sunny,0,83.88,Autumn
2022-03-03,S003,P0017,Clothing,North,108,42,107,33.47,74.37,20,Sunny,1,77.83,Summer
2022-03-03,S003,P0018,Furniture,West,114,53,99,44.69,70.76,15,Sunny,0,65.8,Spring
2022-03-03,S003,P0019,Groceries,North,55,35,198,28.16,63.23,10,Cloudy,0,59.78,Winter
2022-03-03,S003,P0020,Electronics,North,206,43,156,37.85,81.92,15,Snowy,1,81.53,Autumn
2022-03-03,S004,P0001,Furniture,East,272,173,104,178.38,19.05,5,Cloudy,0,23.51,Autumn
2022-03-03,S004,P0002,Furniture,South,307,139,25,152.01,44.67,0,Sunny,0,43.21,Winter
2022-03-03,S004,P0003,Clothing,North,373,103,70,108.6,64.82,5,Sunny,0,63.77,Winter
2022-03-03,S004,P0004,Groceries,East,285,211,148,208.86,62.36,10,Rainy,0,60.9,Autumn
2022-03-03,S004,P0005,Clothing,North,52,22,84,39.9,63.91,5,Snowy,1,66.95,Summer
2022-03-03,S004,P0006,Clothing,East,257,166,94,158.79,47.58,20,Sunny,0,50.01,Summer
2022-03-03,S004,P0007,Clothing,North,159,50,72,43.93,64.32,10,Cloudy,0,63.44,Spring
2022-03-03,S004,P0008,Toys,East,333,13,176,32.09,90.37,15,Sunny,1,86.52,Autumn
2022-03-03,S004,P0009,Groceries,East,274,133,194,130.46,45.86,5,Snowy,0,42.6,Winter
2022-03-03,S004,P0010,Clothing,South,70,38,44,34.97,92.8,0,Rainy,0,95.27,Spring
2022-03-03,S004,P0011,Clothing,South,77,43,164,45.15,63.35,15,Rainy,0,65.01,Autumn
2022-03-03,S004,P0012,Furniture,West,194,113,43,132.94,84.58,20,Sunny,1,85.34,Spring
2022-03-03,S004,P0013,Furniture,West,73,30,119,40.58,91.18,20,Cloudy,1,86.59,Summer
2022-03-03,S004,P0014,Electronics,East,372,256,132,255.45,93.12,15,Sunny,1,92.15,Autumn
2022-03-03,S004,P0015,Electronics,East,368,334,96,335.66,92.9,5,Rainy,0,91.04,Winter
2022-03-03,S004,P0016,Electronics,South,382,58,43,70.67,47.84,0,Sunny,0,51.96,Winter
2022-03-03,S004,P0017,Toys,North,273,219,92,235.79,70.33,0,Cloudy,0,74.77,Winter
2022-03-03,S004,P0018,Electronics,North,209,44,116,46.63,44.08,0,Rainy,1,44.69,Winter
2022-03-03,S004,P0019,Toys,East,340,25,77,28.37,94.81,10,Rainy,0,93.84,Autumn
2022-03-03,S004,P0020,Clothing,East,267,209,186,223.48,35.86,20,Snowy,1,40.02,Spring
2022-03-03,S005,P0001,Toys,South,286,124,40,127.61,49.83,20,Snowy,1,48.9,Spring
2022-03-03,S005,P0002,Clothing,South,296,82,166,89.27,22.42,5,Cloudy,1,24.37,Autumn
2022-03-03,S005,P0003,Electronics,North,489,11,85,6.58,93.35,20,Sunny,0,96.16,Winter
2022-03-03,S005,P0004,Furniture,North,163,45,145,55.91,31.41,20,Sunny,0,28.97,Winter
2022-03-03,S005,P0005,Clothing,West,388,91,110,92.52,96.92,20,Snowy,1,92.54,Winter
2022-03-03,S005,P0006,Groceries,East,207,121,191,138.22,66.98,20,Snowy,1,62.88,Autumn
2022-03-03,S005,P0007,Furniture,West,264,78,60,78.0,85.16,10,Cloudy,1,80.32,Autumn
2022-03-03,S005,P0008,Toys,West,440,367,166,360.96,93.44,20,Sunny,0,93.15,Spring
2022-03-03,S005,P0009,Groceries,South,368,235,182,253.22,95.48,20,Snowy,0,93.55,Summer
2022-03-03,S005,P0010,Electronics,South,188,127,165,145.65,84.74,10,Sunny,0,82.9,Spring
2022-03-03,S005,P0011,Clothing,West,282,3,29,-0.33,79.69,10,Snowy,0,76.96,Spring
2022-03-03,S005,P0012,Clothing,West,431,241,109,260.08,19.12,20,Rainy,0,21.09,Autumn
2022-03-03,S005,P0013,Groceries,East,469,12,140,16.12,23.9,15,Snowy,0,23.11,Summer
2022-03-03,S005,P0014,Toys,West,477,338,60,338.66,58.85,15,Sunny,0,58.59,Autumn
2022-03-03,S005,P0015,Furniture,South,261,243,65,247.36,80.59,10,Snowy,1,79.24,Winter
2022-03-03,S005,P0016,Groceries,East,408,54,178,60.5,41.65,10,Snowy,0,37.69,Summer
2022-03-03,S005,P0017,Toys,South,288,26,193,28.48,16.25,20,Cloudy,1,16.13,Winter
2022-03-03,S005,P0018,Furniture,West,304,44,42,49.59,23.58,10,Snowy,0,22.16,Winter
2022-03-03,S005,P0019,Furniture,East,208,135,62,140.5,85.88,0,Snowy,1,82.32,Winter
2022-03-03,S005,P0020,Electronics,South,449,142,126,153.75,83.2,0,Snowy,1,84.14,Autumn
2022-03-04,S001,P0001,Toys,South,338,284,43,274.86,33.06,15,Snowy,0,34.47,Autumn
2022-03-04,S001,P0002,Electronics,East,222,195,32,197.54,95.46,5,Snowy,0,94.69,Autumn
2022-03-04,S001,P0003,Groceries,North,130,80,193,90.41,47.86,0,Snowy,0,43.09,Autumn
2022-03-04,S001,P0004,Clothing,North,203,190,116,198.49,93.32,15,Sunny,0,91.62,Winter
2022-03-04,S001,P0005,Toys,West,223,52,58,59.07,65.52,0,Rainy,0,66.95,Autumn
2022-03-04,S001,P0006,Clothing,North,117,101,70,101.72,89.57,20,Snowy,1,88.64,Autumn
2022-03-04,S001,P0007,Toys,East,466,405,192,412.31,85.83,15,Snowy,0,86.11,Spring
2022-03-04,S001,P0008,Furniture,North,214,69,38,63.63,70.78,5,Snowy,0,73.42,Autumn
2022-03-04,S001,P0009,Electronics,West,89,9,168,17.44,77.14,10,Rainy,1,72.52,Autumn
2022-03-04,S001,P0010,Electronics,North,116,14,189,4.52,38.15,5,Rainy,1,36.87,Winter
2022-03-04,S001,P0011,Furniture,North,71,67,24,65.34,15.12,0,Rainy,0,18.51,Summer
2022-03-04,S001,P0012,Toys,South,82,55,32,67.41,95.4,0,Snowy,0,90.78,Autumn
2022-03-04,S001,P0013,Electronics,North,62,44,114,63.65,55.41,20,Cloudy,1,56.35,Autumn
2022-03-04,S001,P0014,Furniture,South,260,7,125,2.33,79.85,20,Cloudy,1,82.25,Winter
2022-03-04,S001,P0015,Electronics,South,435,426,65,429.62,90.13,10,Snowy,0,87.2,Autumn
2022-03-04,S001,P0016,Electronics,East,397,232,75,236.33,61.63,5,Sunny,1,60.9,Summer
2022-03-04,S001,P0017,Electronics,East,326,295,195,295.14,69.06,20,Sunny,0,69.33,Spring
2022-03-04,S001,P0018,Toys,North,190,17,189,31.96,11.92,15,Snowy,0,11.24,Spring
2022-03-04,S001,P0019,Clothing,East,428,86,177,80.82,22.61,10,Rainy,1,23.69,Autumn
2022-03-04,S001,P0020,Clothing,West,242,54,135,59.68,11.42,15,Cloudy,1,15.98,Spring
2022-03-04,S002,P0001,Electronics,East,260,110,68,115.57,24.19,20,Rainy,0,25.54,Spring
2022-03-04,S002,P0002,Furniture,South,499,385,49,381.5,15.55,15,Cloudy,1,13.75,Spring
2022-03-04,S002,P0003,Clothing,West,500,197,174,204.34,18.39,20,Sunny,1,18.66,Winter
2022-03-04,S002,P0004,Furniture,West,295,295,162,300.43,90.32,15,Sunny,0,91.7,Winter
2022-03-04,S002,P0005,Clothing,West,51,9,31,17.95,31.94,10,Sunny,1,32.03,Autumn
2022-03-04,S002,P0006,Groceries,North,406,162,145,176.04,98.53,5,Sunny,0,100.33,Summer
2022-03-04,S002,P0007,Electronics,East,97,0,57,15.06,31.08,5,Snowy,1,35.2,Spring
2022-03-04,S002,P0008,Furniture,West,298,104,200,123.64,76.63,10,Snowy,0,79.2,Winter
2022-03-04,S002,P0009,Furniture,North,157,115,112,126.54,26.3,5,Rainy,0,29.4,Summer
2022-03-04,S002,P0010,Clothing,East,89,76,170,67.8,28.53,20,Sunny,0,32.95,Spring
2022-03-04,S002,P0011,Furniture,East,364,10,179,13.39,84.56,0,Rainy,0,84.43,Winter
2022-03-04,S002,P0012,Electronics,West,314,33,150,30.31,96.82,10,Snowy,1,97.98,Winter
2022-03-04,S002,P0013,Electronics,North,123,24,197,43.49,27.54,20,Cloudy,0,25.69,Winter
2022-03-04,S002,P0014,Electronics,East,315,206,171,196.73,54.62,20,Snowy,0,55.58,Winter
2022-03-04,S002,P0015,Electronics,South,415,412,191,422.52,49.83,10,Cloudy,1,52.04,Winter
2022-03-04,S002,P0016,Toys,North,406,406,160,399.03,96.79,20,Sunny,0,101.26,Winter
2022-03-04,S002,P0017,Clothing,East,201,34,187,38.15,99.78,5,Snowy,1,100.32,Summer
2022-03-04,S002,P0018,Groceries,West,173,77,46,73.16,18.57,0,Sunny,1,22.01,Autumn
2022-03-04,S002,P0019,Furniture,South,74,28,76,41.89,38.05,15,Sunny,1,41.43,Spring
2022-03-04,S002,P0020,Electronics,East,136,17,193,32.81,74.71,5,Rainy,1,69.79,Spring
2022-03-04,S003,P0001,Clothing,West,469,2,131,11.84,36.67,20,Cloudy,0,40.41,Spring
2022-03-04,S003,P0002,Toys,North,112,68,37,66.15,41.44,0,Snowy,0,39.17,Autumn
2022-03-04,S003,P0003,Furniture,West,236,67,196,76.85,43.99,15,Rainy,1,46.16,Winter
2022-03-04,S003,P0004,Groceries,North,161,121,60,130.05,76.48,15,Rainy,1,76.04,Summer
2022-03-04,S003,P0005,Groceries,East,287,261,63,257.79,89.96,15,Cloudy,1,87.77,Autumn
2022-03-04,S003,P0006,Toys,North,140,107,189,106.14,88.87,20,Cloudy,1,89.43,Summer
2022-03-04,S003,P0007,Electronics,West,493,37,89,31.0,22.48,5,Snowy,1,21.5,Spring
2022-03-04,S003,P0008,Clothing,North,320,305,114,312.29,11.07,5,Snowy,0,10.96,Autumn
2022-03-04,S003,P0009,Furniture,West,311,112,161,115.64,88.36,15,Cloudy,1,87.49,Spring
2022-03-04,S003,P0010,Groceries,East,246,162,57,165.91,42.43,5,Rainy,1,43.86,Spring
2022-03-04,S003,P0011,Clothing,West,181,117,30,128.06,56.33,15,Snowy,0,52.43,Winter
2022-03-04,S003,P0012,Groceries,West,78,25,166,21.26,44.66,15,Cloudy,0,48.4,Autumn
2022-03-04,S003,P0013,Clothing,West,191,166,176,161.8,46.79,5,Snowy,1,49.97,Spring
